line_id,order_id,pick_date,picker_id,sku,lot_code,qty_ordered,error_type
39105,12084,2026-06-08,P08,SKU1014,L202625-0065,11,
39106,12085,2026-06-08,P08,SKU1000,L202618-0003,12,
39107,12085,2026-06-08,P08,SKU1008,L202616-0033,9,
39108,12085,2026-06-08,P08,SKU1002,L202548-0011,3,
39109,12085,2026-06-08,P08,SKU1000,L202546-0001,7,
39110,12085,2026-06-08,P08,SKU1023,L202619-0100,11,wrong_item
39111,12085,2026-06-08,P08,SKU1006,L202601-0024,7,
39112,12085,2026-06-08,P08,SKU1015,L202613-0068,5,
39113,12086,2026-06-08,P06,SKU1012,L202612-0053,5,
39114,12086,2026-06-08,P06,SKU1008,L202616-0033,7,
39115,12086,2026-06-08,P06,SKU1007,L202620-0029,4,
39116,12087,2026-06-08,P08,SKU1008,L202615-0034,10,
39117,12087,2026-06-08,P08,SKU1021,L202545-0091,6,
39118,12087,2026-06-08,P08,SKU1016,L202617-0072,5,
39119,12087,2026-06-08,P08,SKU1025,L202623-0109,9,
39120,12087,2026-06-08,P08,SKU1000,L202546-0001,5,
39121,12087,2026-06-08,P08,SKU1001,L202619-0006,5,
39122,12087,2026-06-08,P08,SKU1020,L202552-0088,8,
39123,12087,2026-06-08,P08,SKU1007,L202614-0030,8,
39124,12087,2026-06-08,P08,SKU1013,L202612-0059,10,
39125,12088,2026-06-08,P04,SKU1023,L202619-0100,10,
39126,12088,2026-06-08,P04,SKU1010,L202615-0043,12,wrong_item
39127,12088,2026-06-08,P04,SKU1023,L202603-0099,1,
39128,12088,2026-06-08,P04,SKU1015,L202608-0066,4,
39129,12088,2026-06-08,P04,SKU1016,L202552-0069,2,
39130,12089,2026-06-08,P05,SKU1002,L202614-0007,6,
39131,12089,2026-06-08,P05,SKU1001,L202619-0006,2,
39132,12090,2026-06-08,P07,SKU1006,L202608-0025,5,
39133,12090,2026-06-08,P07,SKU1015,L202613-0068,2,
39134,12090,2026-06-08,P07,SKU1011,L202602-0046,7,
39135,12091,2026-06-08,P08,SKU1025,L202620-0106,6,
39136,12091,2026-06-08,P08,SKU1009,L202611-0040,12,
39137,12091,2026-06-08,P08,SKU1011,L202602-0046,6,
39138,12091,2026-06-08,P08,SKU1020,L202616-0086,1,
39139,12091,2026-06-08,P08,SKU1014,L202625-0065,2,
39140,12091,2026-06-08,P08,SKU1000,L202546-0001,3,
39141,12092,2026-06-08,P03,SKU1020,L202616-0086,4,
39142,12092,2026-06-08,P03,SKU1001,L202546-0004,11,
39143,12092,2026-06-08,P03,SKU1011,L202620-0047,10,
39144,12092,2026-06-08,P03,SKU1013,L202601-0057,1,
39145,12092,2026-06-08,P03,SKU1023,L202603-0099,4,
39146,12092,2026-06-08,P03,SKU1010,L202607-0042,11,
39147,12093,2026-06-08,P08,SKU1002,L202614-0007,7,
39148,12093,2026-06-08,P08,SKU1024,L202616-0103,1,
39149,12093,2026-06-08,P08,SKU1013,L202546-0055,10,
39150,12093,2026-06-08,P08,SKU1014,L202602-0061,1,
39151,12093,2026-06-08,P08,SKU1006,L202601-0026,4,
39152,12093,2026-06-08,P08,SKU1013,L202601-0057,3,
39153,12093,2026-06-08,P08,SKU1018,L202547-0081,10,
39154,12093,2026-06-08,P08,SKU1022,L202609-0095,9,
39155,12094,2026-06-08,P01,SKU1001,L202601-0005,11,
39156,12094,2026-06-08,P01,SKU1011,L202602-0046,4,
39157,12094,2026-06-08,P01,SKU1009,L202610-0039,8,
39158,12094,2026-06-08,P01,SKU1009,L202621-0037,4,
39159,12094,2026-06-08,P01,SKU1011,L202620-0047,3,
39160,12094,2026-06-08,P01,SKU1024,L202621-0105,4,
39161,12094,2026-06-08,P01,SKU1013,L202612-0059,3,
39162,12094,2026-06-08,P01,SKU1019,L202608-0085,5,
39163,12095,2026-06-08,P06,SKU1008,L202615-0034,5,
39164,12095,2026-06-08,P06,SKU1024,L202547-0104,6,
39165,12096,2026-06-08,P01,SKU1008,L202607-0035,9,
39166,12096,2026-06-08,P01,SKU1009,L202610-0039,11,
39167,12096,2026-06-08,P01,SKU1003,L202607-0014,9,
39168,12096,2026-06-08,P01,SKU1019,L202615-0084,10,
39169,12097,2026-06-08,P04,SKU1001,L202619-0006,10,
39170,12097,2026-06-08,P04,SKU1022,L202625-0097,12,
39171,12097,2026-06-08,P04,SKU1019,L202624-0083,5,
39172,12097,2026-06-08,P04,SKU1023,L202603-0099,12,
39173,12097,2026-06-08,P04,SKU1021,L202545-0091,9,
39174,12097,2026-06-08,P04,SKU1017,L202603-0078,6,
39175,12098,2026-06-08,P08,SKU1024,L202621-0105,7,
39176,12098,2026-06-08,P08,SKU1004,L202548-0017,10,
39177,12098,2026-06-08,P08,SKU1011,L202621-0048,5,
39178,12098,2026-06-08,P08,SKU1017,L202607-0077,7,
39179,12098,2026-06-08,P08,SKU1023,L202625-0098,4,
39180,12099,2026-06-08,P07,SKU1002,L202601-0010,2,
39181,12099,2026-06-08,P07,SKU1007,L202548-0032,7,
39182,12099,2026-06-08,P07,SKU1014,L202552-0062,8,
39183,12099,2026-06-08,P07,SKU1004,L202547-0016,6,
39184,12099,2026-06-08,P07,SKU1008,L202615-0034,4,
39185,12099,2026-06-08,P07,SKU1011,L202620-0047,8,
39186,12099,2026-06-08,P07,SKU1011,L202602-0046,10,
39187,12099,2026-06-08,P07,SKU1013,L202612-0059,7,
39188,12100,2026-06-08,P03,SKU1018,L202552-0079,10,
39189,12100,2026-06-08,P03,SKU1008,L202616-0033,4,
39190,12100,2026-06-08,P03,SKU1023,L202619-0100,4,
39191,12101,2026-06-08,P06,SKU1019,L202608-0085,1,
39192,12101,2026-06-08,P06,SKU1019,L202608-0085,2,
39193,12101,2026-06-08,P06,SKU1010,L202625-0045,2,
39194,12101,2026-06-08,P06,SKU1010,L202625-0045,10,
39195,12101,2026-06-08,P06,SKU1001,L202601-0005,10,
39196,12101,2026-06-08,P06,SKU1016,L202552-0069,10,
39197,12101,2026-06-08,P06,SKU1022,L202617-0096,9,
39198,12101,2026-06-08,P06,SKU1006,L202601-0026,2,
39199,12101,2026-06-08,P06,SKU1005,L202551-0022,12,
39200,12102,2026-06-08,P03,SKU1010,L202625-0045,8,
39201,12102,2026-06-08,P03,SKU1018,L202552-0079,1,
39202,12102,2026-06-08,P03,SKU1020,L202552-0088,9,
39203,12103,2026-06-08,P08,SKU1016,L202622-0071,3,
39204,12103,2026-06-08,P08,SKU1022,L202625-0097,4,
39205,12104,2026-06-08,P07,SKU1003,L202607-0014,10,
39206,12104,2026-06-08,P07,SKU1012,L202612-0050,6,
39207,12104,2026-06-08,P07,SKU1023,L202603-0099,4,
39208,12104,2026-06-08,P07,SKU1000,L202601-0002,9,
39209,12104,2026-06-08,P07,SKU1003,L202623-0015,12,
39210,12104,2026-06-08,P07,SKU1021,L202610-0090,12,
39211,12105,2026-06-08,P06,SKU1001,L202601-0005,9,
39212,12105,2026-06-08,P06,SKU1013,L202601-0057,2,
39213,12105,2026-06-08,P06,SKU1003,L202620-0013,8,
39214,12105,2026-06-08,P06,SKU1025,L202613-0107,6,
39215,12106,2026-06-08,P03,SKU1006,L202601-0026,10,
39216,12106,2026-06-08,P03,SKU1011,L202602-0046,9,
39217,12106,2026-06-08,P03,SKU1002,L202614-0007,12,
39218,12106,2026-06-08,P03,SKU1013,L202624-0058,6,
39219,12107,2026-06-08,P07,SKU1001,L202601-0005,1,
39220,12107,2026-06-08,P07,SKU1012,L202612-0053,12,
39221,12107,2026-06-08,P07,SKU1008,L202615-0034,2,
39222,12107,2026-06-08,P07,SKU1017,L202551-0076,1,
39223,12107,2026-06-08,P07,SKU1014,L202617-0063,1,
39224,12107,2026-06-08,P07,SKU1015,L202613-0068,6,
39225,12107,2026-06-08,P07,SKU1001,L202619-0006,5,
39226,12107,2026-06-08,P07,SKU1021,L202548-0092,9,
39227,12107,2026-06-08,P07,SKU1007,L202603-0028,7,
39228,12108,2026-06-08,P01,SKU1016,L202620-0073,9,
39229,12108,2026-06-08,P01,SKU1000,L202618-0003,8,
39230,12108,2026-06-08,P01,SKU1020,L202552-0088,4,
39231,12108,2026-06-08,P01,SKU1007,L202603-0028,5,
39232,12108,2026-06-08,P01,SKU1019,L202608-0085,12,
39233,12108,2026-06-08,P01,SKU1016,L202622-0071,4,
39234,12108,2026-06-08,P01,SKU1010,L202625-0045,7,
39235,12108,2026-06-08,P01,SKU1004,L202547-0016,1,
39236,12108,2026-06-08,P01,SKU1024,L202624-0102,2,
39237,12109,2026-06-08,P07,SKU1012,L202612-0050,2,
39238,12109,2026-06-08,P07,SKU1020,L202617-0087,12,
39239,12109,2026-06-08,P07,SKU1019,L202624-0083,3,
39240,12109,2026-06-08,P07,SKU1020,L202552-0088,7,
39241,12109,2026-06-08,P07,SKU1023,L202603-0099,5,
39242,12109,2026-06-08,P07,SKU1012,L202612-0050,6,
39243,12109,2026-06-08,P07,SKU1013,L202545-0056,10,
39244,12109,2026-06-08,P07,SKU1010,L202625-0045,7,
39245,12110,2026-06-08,P07,SKU1007,L202614-0030,9,
39246,12110,2026-06-08,P07,SKU1010,L202607-0042,2,
39247,12110,2026-06-08,P07,SKU1011,L202620-0047,9,
39248,12110,2026-06-08,P07,SKU1025,L202623-0109,1,
39249,12110,2026-06-08,P07,SKU1021,L202607-0089,3,
39250,12110,2026-06-08,P07,SKU1021,L202550-0093,8,
39251,12110,2026-06-08,P07,SKU1012,L202613-0049,3,
39252,12111,2026-06-08,P08,SKU1006,L202601-0024,2,
39253,12111,2026-06-08,P08,SKU1012,L202612-0050,6,
39254,12111,2026-06-08,P08,SKU1011,L202620-0047,2,
39255,12111,2026-06-08,P08,SKU1011,L202602-0046,4,
39256,12111,2026-06-08,P08,SKU1023,L202619-0100,7,
39257,12111,2026-06-08,P08,SKU1009,L202611-0040,5,
39258,12111,2026-06-08,P08,SKU1006,L202601-0026,7,
39259,12112,2026-06-08,P05,SKU1016,L202552-0069,4,
39260,12112,2026-06-08,P05,SKU1000,L202546-0001,1,
39261,12112,2026-06-08,P05,SKU1000,L202601-0002,5,
39262,12113,2026-06-08,P05,SKU1021,L202545-0091,4,
39263,12113,2026-06-08,P05,SKU1024,L202547-0104,4,
39264,12113,2026-06-08,P05,SKU1020,L202552-0088,9,
39265,12113,2026-06-08,P05,SKU1012,L202613-0051,6,
39266,12114,2026-06-08,P05,SKU1000,L202601-0002,8,
39267,12114,2026-06-08,P05,SKU1002,L202605-0009,6,
39268,12114,2026-06-08,P05,SKU1024,L202621-0105,10,
39269,12114,2026-06-08,P05,SKU1003,L202620-0013,7,
39270,12115,2026-06-08,P02,SKU1007,L202601-0031,2,
39271,12115,2026-06-08,P02,SKU1011,L202602-0046,11,
39272,12116,2026-06-08,P04,SKU1006,L202601-0026,10,
39273,12116,2026-06-08,P04,SKU1000,L202618-0003,8,
39274,12116,2026-06-08,P04,SKU1023,L202603-0099,3,
39275,12116,2026-06-08,P04,SKU1002,L202601-0010,10,
39276,12116,2026-06-08,P04,SKU1021,L202548-0092,8,
39277,12117,2026-06-08,P08,SKU1000,L202601-0002,5,
39278,12117,2026-06-08,P08,SKU1009,L202621-0037,12,
39279,12118,2026-06-08,P02,SKU1023,L202619-0100,6,
39280,12118,2026-06-08,P02,SKU1011,L202602-0046,1,
39281,12118,2026-06-08,P02,SKU1005,L202615-0021,7,
39282,12118,2026-06-08,P02,SKU1013,L202624-0058,11,
39283,12118,2026-06-08,P02,SKU1014,L202617-0063,10,
39284,12118,2026-06-08,P02,SKU1013,L202601-0057,4,
39285,12118,2026-06-08,P02,SKU1011,L202621-0048,10,
39286,12119,2026-06-08,P02,SKU1006,L202608-0025,3,
39287,12119,2026-06-08,P02,SKU1022,L202606-0094,8,
39288,12119,2026-06-08,P02,SKU1012,L202613-0051,6,
39289,12119,2026-06-08,P02,SKU1001,L202601-0005,6,
39290,12119,2026-06-08,P02,SKU1021,L202550-0093,5,
39291,12119,2026-06-08,P02,SKU1023,L202619-0100,4,
39292,12120,2026-06-08,P07,SKU1005,L202551-0022,11,
39293,12120,2026-06-08,P07,SKU1010,L202625-0045,2,
39294,12120,2026-06-08,P07,SKU1017,L202551-0076,8,
39295,12121,2026-06-08,P06,SKU1005,L202603-0023,12,
39296,12121,2026-06-08,P06,SKU1017,L202603-0078,11,
39297,12121,2026-06-08,P06,SKU1011,L202620-0047,1,
39298,12121,2026-06-08,P06,SKU1012,L202612-0050,10,
39299,12121,2026-06-08,P06,SKU1010,L202546-0044,6,
39300,12122,2026-06-08,P03,SKU1010,L202615-0043,10,
39301,12122,2026-06-08,P03,SKU1012,L202613-0049,9,
39302,12122,2026-06-08,P03,SKU1015,L202613-0068,1,
39303,12122,2026-06-08,P03,SKU1009,L202611-0040,7,
39304,12122,2026-06-08,P03,SKU1001,L202619-0006,12,
39305,12122,2026-06-08,P03,SKU1023,L202619-0100,2,
39306,12122,2026-06-08,P03,SKU1002,L202601-0010,10,
39307,12122,2026-06-08,P03,SKU1002,L202606-0012,3,
39308,12123,2026-06-08,P01,SKU1002,L202606-0012,6,
39309,12123,2026-06-08,P01,SKU1000,L202546-0001,7,
39310,12123,2026-06-08,P01,SKU1001,L202619-0006,3,
39311,12123,2026-06-08,P01,SKU1021,L202610-0090,4,
39312,12123,2026-06-08,P01,SKU1007,L202601-0031,3,
39313,12123,2026-06-08,P01,SKU1006,L202601-0026,5,
39314,12123,2026-06-08,P01,SKU1024,L202621-0105,8,
39315,12123,2026-06-08,P01,SKU1018,L202611-0082,12,
39316,12124,2026-06-08,P02,SKU1021,L202545-0091,3,
39317,12124,2026-06-08,P02,SKU1020,L202552-0088,11,
39318,12125,2026-06-08,P04,SKU1001,L202619-0006,5,
39319,12125,2026-06-08,P04,SKU1020,L202617-0087,6,
39320,12125,2026-06-08,P04,SKU1023,L202603-0099,11,
39321,12125,2026-06-08,P04,SKU1007,L202548-0032,8,
39322,12125,2026-06-08,P04,SKU1019,L202608-0085,2,
39323,12125,2026-06-08,P04,SKU1023,L202619-0100,12,
39324,12126,2026-06-08,P05,SKU1023,L202625-0098,9,
39325,12126,2026-06-08,P05,SKU1005,L202551-0022,10,
39326,12126,2026-06-08,P05,SKU1020,L202617-0087,11,
39327,12126,2026-06-08,P05,SKU1010,L202546-0044,12,
39328,12127,2026-06-08,P07,SKU1015,L202608-0066,1,
39329,12127,2026-06-08,P07,SKU1025,L202613-0107,6,
39330,12127,2026-06-08,P07,SKU1023,L202619-0100,4,
39331,12127,2026-06-08,P07,SKU1010,L202546-0044,12,
39332,12127,2026-06-08,P07,SKU1014,L202608-0064,9,
39333,12127,2026-06-08,P07,SKU1007,L202603-0028,11,
39334,12127,2026-06-08,P07,SKU1022,L202606-0094,8,
39335,12128,2026-06-08,P07,SKU1008,L202607-0035,6,
39336,12128,2026-06-08,P07,SKU1001,L202546-0004,5,
39337,12128,2026-06-08,P07,SKU1008,L202615-0034,10,
39338,12128,2026-06-08,P07,SKU1003,L202620-0013,3,
39339,12128,2026-06-08,P07,SKU1016,L202622-0071,6,
39340,12129,2026-06-08,P06,SKU1013,L202546-0055,10,
39341,12129,2026-06-08,P06,SKU1013,L202612-0059,8,
39342,12129,2026-06-08,P06,SKU1005,L202551-0022,12,
39343,12129,2026-06-08,P06,SKU1023,L202625-0098,3,
39344,12129,2026-06-08,P06,SKU1008,L202613-0036,6,
39345,12129,2026-06-08,P06,SKU1007,L202620-0029,5,
39346,12130,2026-06-08,P04,SKU1015,L202608-0066,4,
39347,12130,2026-06-08,P04,SKU1014,L202602-0061,12,
39348,12131,2026-06-08,P04,SKU1021,L202545-0091,10,
39349,12131,2026-06-08,P04,SKU1003,L202623-0015,6,
39350,12131,2026-06-08,P04,SKU1017,L202607-0077,7,
39351,12132,2026-06-08,P08,SKU1015,L202613-0068,10,
39352,12132,2026-06-08,P08,SKU1012,L202613-0051,3,
39353,12132,2026-06-08,P08,SKU1021,L202607-0089,12,
39354,12132,2026-06-08,P08,SKU1020,L202552-0088,9,
39355,12132,2026-06-08,P08,SKU1020,L202616-0086,12,
39356,12133,2026-06-08,P07,SKU1005,L202601-0020,11,
39357,12133,2026-06-08,P07,SKU1023,L202619-0100,9,
39358,12134,2026-06-08,P08,SKU1024,L202611-0101,11,
39359,12134,2026-06-08,P08,SKU1013,L202624-0058,3,
39360,12134,2026-06-08,P08,SKU1000,L202546-0001,10,
39361,12134,2026-06-08,P08,SKU1021,L202610-0090,5,
39362,12134,2026-06-08,P08,SKU1024,L202616-0103,7,
39363,12134,2026-06-08,P08,SKU1012,L202602-0054,1,
39364,12134,2026-06-08,P08,SKU1021,L202550-0093,6,
39365,12134,2026-06-08,P08,SKU1015,L202608-0066,9,
39366,12135,2026-06-08,P04,SKU1024,L202616-0103,11,
39367,12135,2026-06-08,P04,SKU1006,L202601-0024,4,
39368,12136,2026-06-08,P07,SKU1004,L202547-0016,9,
39369,12136,2026-06-08,P07,SKU1016,L202552-0069,3,
39370,12136,2026-06-08,P07,SKU1014,L202552-0062,5,
39371,12136,2026-06-08,P07,SKU1014,L202601-0060,7,
39372,12137,2026-06-08,P02,SKU1012,L202608-0052,5,
39373,12137,2026-06-08,P02,SKU1016,L202617-0072,8,
39374,12137,2026-06-08,P02,SKU1023,L202619-0100,2,
39375,12137,2026-06-08,P02,SKU1025,L202623-0109,4,
39376,12137,2026-06-08,P02,SKU1019,L202624-0083,5,
39377,12138,2026-06-08,P03,SKU1017,L202551-0076,6,
39378,12138,2026-06-08,P03,SKU1015,L202608-0066,11,
39379,12138,2026-06-08,P03,SKU1024,L202547-0104,7,
39380,12138,2026-06-08,P03,SKU1015,L202608-0066,5,
39381,12138,2026-06-08,P03,SKU1015,L202602-0067,11,
39382,12138,2026-06-08,P03,SKU1002,L202621-0008,2,
39383,12138,2026-06-08,P03,SKU1022,L202625-0097,12,
39384,12138,2026-06-08,P03,SKU1015,L202613-0068,4,
39385,12139,2026-06-08,P01,SKU1003,L202623-0015,7,
39386,12139,2026-06-08,P01,SKU1009,L202604-0038,3,
39387,12139,2026-06-08,P01,SKU1002,L202601-0010,3,
39388,12139,2026-06-08,P01,SKU1013,L202546-0055,4,
39389,12139,2026-06-08,P01,SKU1024,L202547-0104,6,
39390,12139,2026-06-08,P01,SKU1001,L202601-0005,2,
39391,12139,2026-06-08,P01,SKU1009,L202611-0040,2,
39392,12140,2026-06-08,P07,SKU1004,L202548-0017,4,
39393,12140,2026-06-08,P07,SKU1008,L202607-0035,2,
39394,12140,2026-06-08,P07,SKU1000,L202546-0001,3,
39395,12140,2026-06-08,P07,SKU1016,L202617-0072,3,
39396,12140,2026-06-08,P07,SKU1008,L202616-0033,5,
39397,12140,2026-06-08,P07,SKU1021,L202607-0089,2,
39398,12140,2026-06-08,P07,SKU1019,L202608-0085,6,
39399,12140,2026-06-08,P07,SKU1023,L202625-0098,3,
39400,12141,2026-06-08,P02,SKU1010,L202546-0044,2,
39401,12141,2026-06-08,P02,SKU1003,L202607-0014,8,
39402,12141,2026-06-08,P02,SKU1015,L202602-0067,9,
39403,12141,2026-06-08,P02,SKU1005,L202551-0022,11,
39404,12141,2026-06-08,P02,SKU1003,L202607-0014,8,
39405,12141,2026-06-08,P02,SKU1012,L202602-0054,7,
39406,12141,2026-06-08,P02,SKU1001,L202619-0006,5,
39407,12141,2026-06-08,P02,SKU1018,L202611-0082,8,
39408,12141,2026-06-08,P02,SKU1003,L202607-0014,7,
39409,12142,2026-06-08,P05,SKU1023,L202625-0098,6,
39410,12142,2026-06-08,P05,SKU1003,L202607-0014,7,
39411,12142,2026-06-08,P05,SKU1018,L202552-0079,6,
39412,12142,2026-06-08,P05,SKU1018,L202547-0081,8,
39413,12142,2026-06-08,P05,SKU1012,L202613-0049,5,
39414,12142,2026-06-08,P05,SKU1015,L202613-0068,11,
39415,12142,2026-06-08,P05,SKU1013,L202546-0055,5,
39416,12143,2026-06-08,P01,SKU1023,L202625-0098,9,
39417,12143,2026-06-08,P01,SKU1021,L202548-0092,1,wrong_item
39418,12143,2026-06-08,P01,SKU1006,L202608-0025,2,
39419,12143,2026-06-08,P01,SKU1003,L202620-0013,6,
39420,12143,2026-06-08,P01,SKU1025,L202620-0106,10,
39421,12143,2026-06-08,P01,SKU1017,L202603-0078,1,
39422,12143,2026-06-08,P01,SKU1002,L202614-0007,2,
39423,12144,2026-06-08,P03,SKU1020,L202616-0086,9,
39424,12144,2026-06-08,P03,SKU1019,L202608-0085,6,
39425,12144,2026-06-08,P03,SKU1018,L202552-0079,12,
39426,12144,2026-06-08,P03,SKU1005,L202551-0019,5,
39427,12144,2026-06-08,P03,SKU1018,L202552-0079,2,
39428,12144,2026-06-08,P03,SKU1022,L202625-0097,8,
39429,12144,2026-06-08,P03,SKU1021,L202548-0092,10,
39430,12144,2026-06-08,P03,SKU1008,L202615-0034,3,
39431,12144,2026-06-08,P03,SKU1005,L202551-0019,2,
39432,12145,2026-06-08,P05,SKU1015,L202602-0067,9,
39433,12145,2026-06-08,P05,SKU1009,L202604-0038,2,
39434,12145,2026-06-08,P05,SKU1025,L202620-0106,10,
39435,12145,2026-06-08,P05,SKU1003,L202620-0013,11,
39436,12145,2026-06-08,P05,SKU1012,L202612-0050,10,
39437,12145,2026-06-08,P05,SKU1018,L202552-0079,7,
39438,12145,2026-06-08,P05,SKU1006,L202608-0025,5,
39439,12145,2026-06-08,P05,SKU1005,L202615-0021,12,
39440,12145,2026-06-08,P05,SKU1008,L202613-0036,4,
39441,12146,2026-06-08,P01,SKU1003,L202620-0013,4,
39442,12146,2026-06-08,P01,SKU1013,L202545-0056,6,
39443,12146,2026-06-08,P01,SKU1014,L202608-0064,5,
39444,12146,2026-06-08,P01,SKU1005,L202615-0021,10,
39445,12146,2026-06-08,P01,SKU1017,L202625-0075,3,
39446,12147,2026-06-08,P08,SKU1022,L202606-0094,9,
39447,12147,2026-06-08,P08,SKU1007,L202548-0032,4,
39448,12148,2026-06-08,P07,SKU1003,L202620-0013,6,
39449,12148,2026-06-08,P07,SKU1009,L202621-0037,7,
39450,12149,2026-06-08,P01,SKU1013,L202612-0059,11,
39451,12149,2026-06-08,P01,SKU1002,L202621-0008,2,
39452,12149,2026-06-08,P01,SKU1008,L202615-0034,1,
39453,12149,2026-06-08,P01,SKU1020,L202616-0086,2,
39454,12150,2026-06-08,P01,SKU1021,L202610-0090,12,
39455,12150,2026-06-08,P01,SKU1011,L202620-0047,5,
39456,12151,2026-06-08,P04,SKU1013,L202545-0056,6,
39457,12151,2026-06-08,P04,SKU1017,L202603-0078,8,
39458,12151,2026-06-08,P04,SKU1025,L202548-0108,9,
39459,12151,2026-06-08,P04,SKU1004,L202607-0018,7,
39460,12152,2026-06-08,P02,SKU1018,L202611-0082,7,
39461,12152,2026-06-08,P02,SKU1006,L202608-0025,7,
39462,12152,2026-06-08,P02,SKU1020,L202617-0087,4,
39463,12152,2026-06-08,P02,SKU1009,L202610-0039,12,
39464,12152,2026-06-08,P02,SKU1006,L202608-0025,4,
39465,12153,2026-06-08,P05,SKU1009,L202611-0040,11,
39466,12153,2026-06-08,P05,SKU1005,L202551-0022,2,
39467,12153,2026-06-08,P05,SKU1012,L202612-0053,8,
39468,12154,2026-06-08,P04,SKU1011,L202621-0048,5,
39469,12154,2026-06-08,P04,SKU1006,L202601-0026,4,
39470,12154,2026-06-08,P04,SKU1006,L202601-0026,1,
39471,12154,2026-06-08,P04,SKU1025,L202620-0106,7,
39472,12154,2026-06-08,P04,SKU1023,L202603-0099,9,
39473,12154,2026-06-08,P04,SKU1001,L202546-0004,6,
39474,12154,2026-06-08,P04,SKU1010,L202546-0044,1,
39475,12155,2026-06-08,P07,SKU1003,L202623-0015,11,
39476,12155,2026-06-08,P07,SKU1005,L202551-0019,2,
39477,12155,2026-06-08,P07,SKU1020,L202616-0086,10,
39478,12156,2026-06-09,P07,SKU1017,L202603-0078,4,
39479,12156,2026-06-09,P07,SKU1015,L202608-0066,8,
39480,12156,2026-06-09,P07,SKU1002,L202614-0007,4,
39481,12156,2026-06-09,P07,SKU1020,L202616-0086,5,
39482,12156,2026-06-09,P07,SKU1019,L202615-0084,10,
39483,12157,2026-06-09,P06,SKU1008,L202607-0035,12,
39484,12157,2026-06-09,P06,SKU1021,L202550-0093,5,
39485,12157,2026-06-09,P06,SKU1006,L202608-0025,10,
39486,12158,2026-06-09,P02,SKU1018,L202547-0080,8,
39487,12158,2026-06-09,P02,SKU1021,L202548-0092,8,
39488,12158,2026-06-09,P02,SKU1010,L202546-0044,2,
39489,12158,2026-06-09,P02,SKU1002,L202621-0008,3,
39490,12158,2026-06-09,P02,SKU1022,L202617-0096,10,
39491,12158,2026-06-09,P02,SKU1016,L202622-0071,4,
39492,12159,2026-06-09,P08,SKU1002,L202606-0012,11,
39493,12159,2026-06-09,P08,SKU1003,L202623-0015,1,
39494,12159,2026-06-09,P08,SKU1018,L202611-0082,5,
39495,12159,2026-06-09,P08,SKU1019,L202624-0083,5,
39496,12160,2026-06-09,P02,SKU1007,L202607-0027,10,
39497,12160,2026-06-09,P02,SKU1017,L202625-0075,10,
39498,12160,2026-06-09,P02,SKU1008,L202613-0036,11,
39499,12160,2026-06-09,P02,SKU1016,L202608-0074,1,
39500,12160,2026-06-09,P02,SKU1003,L202607-0014,11,
39501,12160,2026-06-09,P02,SKU1004,L202547-0016,3,
39502,12161,2026-06-09,P02,SKU1008,L202616-0033,3,
39503,12161,2026-06-09,P02,SKU1019,L202615-0084,1,wrong_item
39504,12161,2026-06-09,P02,SKU1018,L202552-0079,4,
39505,12161,2026-06-09,P02,SKU1020,L202616-0086,10,
39506,12161,2026-06-09,P02,SKU1005,L202615-0021,5,
39507,12162,2026-06-09,P03,SKU1006,L202601-0024,8,
39508,12162,2026-06-09,P03,SKU1000,L202546-0001,8,
39509,12163,2026-06-09,P02,SKU1023,L202619-0100,12,
39510,12163,2026-06-09,P02,SKU1016,L202622-0071,7,
39511,12163,2026-06-09,P02,SKU1007,L202620-0029,2,
39512,12163,2026-06-09,P02,SKU1021,L202550-0093,4,
39513,12163,2026-06-09,P02,SKU1021,L202610-0090,2,
39514,12163,2026-06-09,P02,SKU1023,L202625-0098,1,
39515,12163,2026-06-09,P02,SKU1000,L202618-0003,5,
39516,12163,2026-06-09,P02,SKU1008,L202615-0034,8,
39517,12163,2026-06-09,P02,SKU1014,L202552-0062,8,
39518,12164,2026-06-09,P08,SKU1008,L202613-0036,2,
39519,12164,2026-06-09,P08,SKU1005,L202615-0021,12,
39520,12164,2026-06-09,P08,SKU1024,L202611-0101,9,
39521,12165,2026-06-09,P03,SKU1024,L202616-0103,3,
39522,12165,2026-06-09,P03,SKU1010,L202607-0042,3,
39523,12165,2026-06-09,P03,SKU1024,L202624-0102,3,
39524,12165,2026-06-09,P03,SKU1014,L202617-0063,12,
39525,12166,2026-06-09,P03,SKU1011,L202620-0047,2,
39526,12166,2026-06-09,P03,SKU1012,L202602-0054,4,
39527,12166,2026-06-09,P03,SKU1022,L202625-0097,6,
39528,12166,2026-06-09,P03,SKU1023,L202625-0098,12,
39529,12166,2026-06-09,P03,SKU1001,L202619-0006,7,
39530,12166,2026-06-09,P03,SKU1009,L202604-0038,6,
39531,12166,2026-06-09,P03,SKU1010,L202615-0043,7,
39532,12167,2026-06-09,P08,SKU1018,L202547-0081,9,
39533,12167,2026-06-09,P08,SKU1021,L202550-0093,2,
39534,12167,2026-06-09,P08,SKU1009,L202610-0039,8,
39535,12167,2026-06-09,P08,SKU1012,L202602-0054,6,
39536,12167,2026-06-09,P08,SKU1017,L202625-0075,12,
39537,12167,2026-06-09,P08,SKU1009,L202611-0040,4,
39538,12168,2026-06-09,P08,SKU1022,L202617-0096,9,
39539,12168,2026-06-09,P08,SKU1010,L202546-0044,2,
